Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	N episodes
812	3814.5432	1183.2482	4906.412	-600.5874	1130.7059	375.90234	179.34073	525.2807	-373.58707	16260000	-3.089905e-08	514.509	-0.006444452	-496.5095	-1.9208109	0.010327954	0.1188	3.0	43216.53164935112	15273
813	3521.1523	1542.1951	5007.8013	-599.63184	1090.8334	354.3901	195.41322	514.2891	-462.5986	16280000	2.9754638e-08	1279.1744	-0.009670736	-1239.7223	-1.9185227	0.015285901	0.1702	8.0	43271.435760974884	15292
814	3852.2788	1309.2294	5370.653	-491.3926	1142.8823	370.0798	181.86775	522.25775	-443.97943	16300000	-1.8310548e-08	492.21646	-0.014551923	-467.19135	-1.9077286	0.016046498	0.15685	11.0	43327.49775600433	15310
815	4095.8345	1272.2009	5172.9497	-591.1758	1138.6471	394.09567	166.94577	525.0411	-419.574	16320000	-9.155274e-09	1186.8218	-0.014912097	-1156.6309	-1.944849	0.014956282	0.1452	22.0	43386.00679731369	15328
816	4110.867	702.84827	5146.71	2554.5154	1200.0	377.65286	174.2391	525.6014	-28.170578	16340000	0.0	231.04305	-0.016553504	-217.28386	-1.9459965	0.011894401	0.13095	20.0	43443.935413360596	15345
817	3789.8599	1669.8424	5281.8555	-614.0737	1085.7778	388.3334	164.62256	509.65466	-93.312126	16360000	-4.119873e-08	2173.3135	-0.015928797	-2089.3628	-1.9817898	0.016058829	0.1263	60.0	43510.31535959244	15364
818	4154.6826	450.14615	4936.0347	3259.232	1200.0	371.1119	180.5849	513.54034	-245.40378	16380000	-1.6021728e-08	802.83777	-0.0073743523	-778.0103	-1.9662226	0.017070021	0.2094	14.0	43566.66454267502	15381
819	4007.4265	1216.6389	5245.013	-458.67285	1148.3529	383.9271	177.26147	508.31207	-589.3728	16400000	1.3351441e-08	254.4735	-0.0011208183	-229.68343	-1.9876219	0.008901204	0.1138	1.0	43620.91288328171	15399
820	4272.257	606.32477	5329.0933	3388.583	1200.0	384.17358	173.67976	516.64624	-143.49669	16420000	-2.746582e-08	363.3813	-0.0026335693	-348.3848	-1.9747168	0.007203487	0.10535	1.0	43674.58910083771	15416
821	4123.6465	605.315	5136.0415	3264.7747	1200.0	375.2512	174.10312	510.52676	-40.96552	16440000	-6.1035155e-09	192.09332	-0.0034448877	-174.94821	-1.980475	0.008069428	0.1204	4.0	43729.32139015198	15433
822	3912.011	1279.823	5178.388	-484.3789	1139.8823	371.06512	187.86073	519.3463	-313.67065	16460000	2.4414062e-08	1335.2065	-0.00078490254	-1306.0618	-1.9952914	0.034126673	0.37175	1.0	43783.351296663284	15451
823	3529.944	1136.253	4726.69	-469.06348	1144.2941	342.65973	196.81021	513.6637	-613.8044	16480000	-1.2207031e-08	364.23264	0.00067425234	-339.57538	-1.9892805	0.012192627	0.1706	2.0	43837.40489888191	15469
824	4332.839	617.02527	5414.812	2952.6953	1200.0	387.601	169.54655	521.3312	-57.037647	16500000	3.2806398e-08	203.20857	-0.0017218399	-185.19043	-2.0084581	0.0153530445	0.20485	1.0	43892.02417969704	15486
825	4121.2773	1246.8304	5164.8545	-511.98837	1142.2941	392.29007	168.30676	511.4474	-247.43193	16520000	1.0681152e-08	508.7929	0.00050404965	-493.80365	-1.9795762	0.019839011	0.1895	1.0	43946.07064628601	15504
826	3779.7612	1117.0883	4984.208	19.744892	1200.0	346.28745	195.55812	509.95065	-129.35715	16540000	3.0517577e-09	287.37494	-0.0065996493	-260.67194	-1.9752336	0.00834986	0.0953	3.0	44002.71336555481	15521
827	3664.7192	1142.6646	5076.0396	-510.03998	1141.1177	355.42566	192.56616	509.75333	-577.5366	16560000	1.1444092e-09	325.36896	0.005016755	-305.7058	-1.9769366	0.019393036	0.2675	2.0	44056.696234703064	15539
828	4119.8223	670.6152	5024.712	2494.5605	1200.0	379.22742	178.01537	515.39484	-181.72203	16580000	2.0599366e-08	333.28836	0.0022371644	-316.54388	-1.9818035	0.020910626	0.26785	1.0	44111.07177233696	15556
829	4281.271	365.7653	4748.9014	3410.8208	1200.0	391.36743	161.40048	510.39655	-33.299313	16600000	-1.525879e-08	165.48807	-0.0006823761	-151.42905	-1.9982876	0.012625876	0.20545	1.0	44164.950778484344	15573
830	3887.4854	1267.5438	5948.1396	1.4189074	1152.4117	374.11765	174.19098	513.1479	-44.115692	16620000	1.9836426e-08	2840.8442	-0.0007795517	-1551.2201	-1.9802368	0.03500001	0.37375	1.0	44218.74376487732	15591
831	3303.0515	1526.8339	4715.951	-569.0127	1085.9445	328.35443	203.31073	508.2142	-454.73117	16640000	-6.866455e-09	2904.931	-0.0022482355	-2858.5662	-1.9509904	0.010437456	0.17275	1.0	44272.80509877205	15610
832	3775.4504	1210.7798	5104.0645	-509.43338	1142.2354	366.9914	185.58992	516.50415	-584.47705	16660000	1.525879e-08	294.5349	-0.015343891	-275.4116	-1.9923882	0.015726143	0.185	25.0	44331.44167590141	15628
833	3736.9587	1588.1597	5019.4155	-590.68835	1086.0	378.6132	172.32986	509.29236	-169.80827	16680000	-3.6621095e-08	2512.1643	-0.0048728604	-2473.366	-2.0062416	0.011683433	0.1706	2.0	44385.47547745705	15647
834	3767.9045	1560.3322	4929.1494	-506.48953	1094.6666	380.68634	180.83418	513.7069	-649.6311	16700000	2.4414062e-08	2075.1658	-0.014500015	-1855.5095	-1.996604	0.01643702	0.1081	24.0	44444.45573592186	15666
835	3569.9634	1617.274	5342.404	-472.31946	1095.1666	352.85336	200.05695	506.80798	-528.11475	16720000	-4.5776368e-08	1155.0172	-0.009553812	-1010.64636	-2.0064197	0.014058078	0.20275	8.0	44500.175748586655	15685
836	3645.7617	1201.0541	5002.209	-458.67395	1143.9412	350.71555	194.22232	514.2111	-590.9276	16740000	3.8146972e-08	520.2313	-0.013493965	-499.81265	-1.9988148	0.013662039	0.14275	13.0	44556.51041889191	15703
837	3299.891	1771.7742	5174.0977	-468.09982	1049.3684	355.96384	192.82533	510.05017	-567.2207	16760000	0.0	4127.1304	-0.012252249	-2570.6992	-1.9935073	0.01529662	0.1275	37.0	44617.41786456108	15723
838	3610.2952	1841.3882	5118.887	-547.9211	1048.8422	371.1465	196.03659	513.03455	-574.51465	16780000	1.0681152e-08	3083.0544	-0.0053353645	-1669.315	-1.9475391	0.018517252	0.2031	23.0	44675.9201002121	15743
839	3993.362	1275.1957	5140.5093	-492.91653	1141.6471	377.27786	181.94014	510.8081	-564.9851	16800000	-3.0517577e-09	457.2881	-0.011819127	-434.8217	-1.9816328	0.01837337	0.1757	14.0	44732.50611972809	15761
840	2824.8137	1979.9027	4975.065	-500.59866	966.25	338.35254	211.05042	517.73114	-571.99475	16820000	-1.2207031e-08	5790.2607	-0.002195929	-5271.1953	-1.9859961	0.028633958	0.2433	1.0	44786.84011268616	15782
841	4070.0308	1309.9911	5155.135	-526.4472	1141.8823	380.7111	182.18492	518.11536	-496.8491	16840000	-1.6784668e-08	1690.9565	-0.00017889557	-1653.117	-1.9921533	0.011900503	0.14475	1.0	44841.12250638008	15800
842	4046.6682	1264.4897	5089.0923	-489.97018	1144.1765	383.7886	179.35602	512.991	-613.04816	16860000	3.0517577e-09	339.00333	-0.00097622373	-305.92258	-1.999091	0.011394102	0.14995	1.0	44894.98365211487	15818
843	4041.2312	1301.1716	5280.724	-437.60223	1148.3529	384.7141	174.93239	511.86185	-419.82086	16880000	-1.8310548e-08	370.72345	-0.00989697	-341.3454	-1.9763184	0.013229996	0.1552	6.0	44950.3764526844	15836
844	3075.8198	2112.9329	5277.139	-428.9574	975.75	355.28522	197.17726	522.8678	-479.75504	16900000	-5.493164e-08	4303.669	-0.015428443	-3997.9202	-1.9878813	0.015679577	0.1339	69.0	45017.653237342834	15857
845	4284.663	458.51016	4862.9097	3151.1096	1200.0	384.90512	179.42194	514.7615	-521.06134	16920000	-2.89917e-08	2640.2712	-0.0024230483	-2612.7434	-1.9605135	0.014968906	0.13565	15.0	45074.50314974785	15874
846	3694.499	1523.9631	4814.139	-573.26917	1094.8334	369.7364	184.59962	508.95718	-336.4323	16940000	2.89917e-08	3051.8235	-0.0036632265	-2888.3467	-1.972807	0.013721872	0.1821	5.0	45129.33262348175	15893
847	3541.7188	1598.2306	5586.8174	-602.24884	1079.0	370.6615	177.75948	515.4283	-61.38125	16960000	-9.155274e-09	2172.8474	-0.0032409378	-2034.3369	-1.9732789	0.01038683	0.105	2.0	45184.367300987244	15912
848	3619.8008	1652.7844	5338.2095	-589.2676	1107.1111	361.07358	197.59496	523.2366	-561.29175	16980000	3.0517577e-09	508.8623	-0.0143896	-458.99323	-1.9768428	0.012173173	0.11985	13.0	45241.36288881302	15931
849	3622.4736	1540.9174	4895.214	-562.4468	1091.4445	364.73935	184.36812	512.30927	-378.1283	17000000	1.1444092e-09	1747.0262	-0.0023656783	-1632.7809	-1.9830031	0.008970292	0.111	2.0	45296.03037452698	15950
850	3093.7732	1705.971	5325.733	-600.952	1044.0526	331.0577	209.00674	526.0574	-654.9957	17020000	6.408691e-08	795.8946	-0.0060281893	-766.056	-1.9838216	0.022899924	0.29425	8.0	45351.75712347031	15970
851	3557.9558	1630.7112	5328.0586	-610.6	1084.6666	361.79865	188.53633	525.3165	-409.06683	17040000	-3.8146974e-09	2422.97	-0.0020420693	-2294.707	-2.0007973	0.017067825	0.22225	2.0	45406.397577524185	15989
852	2874.9976	2002.6918	4872.6714	-568.7478	984.0	324.53745	223.29288	520.64246	-736.9181	17060000	1.525879e-08	4748.5244	-0.0055243485	-4651.1875	-1.9900498	0.0149490265	0.21235	6.0	45461.83201408386	16010
853	3858.1558	1138.5553	4812.519	-181.0783	1159.6471	363.7705	186.37122	510.78723	-348.93152	17080000	-1.2207031e-08	4271.5283	-0.014644403	-2373.8406	-2.0090137	0.015417364	0.1619	54.0	45526.327327251434	16028
854	3679.313	1619.0	5263.332	-395.05573	1097.9445	364.01865	190.34796	524.3931	-323.7409	17100000	4.4250488e-08	4055.3225	-0.004995479	-3947.5615	-2.024224	0.014942656	0.20495	2.0	45581.79791760445	16047
855	3782.409	1262.93	4983.665	-505.70096	1136.9412	370.6248	177.0372	520.7345	-330.56354	17120000	1.2969971e-08	796.2295	-0.00033535462	-758.09534	-2.0185852	0.007922917	0.1007	2.0	45636.559225559235	16065
856	3415.3523	1815.5852	5188.943	-469.87854	1046.6842	366.45786	188.95035	514.49567	-528.4724	17140000	1.8310548e-08	2814.733	-0.016819254	-2696.2285	-2.008619	0.015338979	0.1213	62.0	45703.59470081329	16085
857	3523.3818	1522.5142	5133.7407	-609.59705	1086.7222	358.09723	191.50883	514.3111	-579.24304	17160000	2.746582e-08	967.4434	-0.009293576	-916.80975	-1.9959055	0.014444934	0.1463	11.0	45759.93796133995	16104
858	4244.1846	572.96216	5286.2783	3201.7979	1200.0	388.0573	168.66429	516.87604	-110.38905	17180000	-7.629395e-09	329.85306	-0.009658963	-290.4298	-1.998261	0.013552902	0.16515	7.0	45815.80451345444	16121
859	3340.73	1469.3688	4832.481	-524.5365	1096.8334	338.23538	201.16798	517.2834	-691.6892	17200000	5.607605e-08	245.5831	-0.0037065449	-224.71474	-2.0146058	0.008345495	0.10365	2.0	45870.739664554596	16140
860	3895.1025	1181.5383	4957.093	-309.57285	1186.4375	359.9843	196.48926	513.7845	-526.3467	17220000	1.8310548e-08	899.2981	-0.0008897019	-851.7091	-1.9861766	0.0076451693	0.10865	1.0	45925.423542261124	16157
861	3997.613	1251.6349	4963.048	-602.9251	1129.5883	387.2133	172.5001	512.4845	-407.50552	17240000	0.0	1904.0153	-0.0019657349	-1858.4728	-2.007769	0.019392693	0.255	4.0	45980.82717204094	16175
862	3477.5713	1829.3268	5106.4927	-563.7751	1047.2222	369.87393	191.1647	512.72473	-644.57794	17260000	-1.525879e-08	1969.372	0.0019648043	-1920.5947	-2.0226133	0.027616108	0.2125	2.0	46035.497005701065	16194
863	2979.243	2198.4712	5214.191	-600.75934	943.8571	348.4294	209.08711	513.7535	-470.21228	17280000	-3.051758e-08	2523.1335	-0.006150546	-2448.4788	-1.9986383	0.013510644	0.15515	3.0	46090.98041200638	16216
864	2942.0203	2079.3418	5255.094	-601.17786	963.5	344.0639	207.33978	520.2766	-597.8758	17300000	-1.6784668e-08	4595.882	-0.009075615	-4509.6797	-2.025051	0.018775143	0.2161	10.0	46147.959190130234	16237
865	4078.8713	1400.7349	5948.8154	-476.51453	1145.2354	394.141	170.61877	513.57513	-518.4021	17320000	1.2207031e-08	536.8414	-0.010155194	-502.61713	-2.025555	0.015284077	0.14505	13.0	46204.482165813446	16255
866	3581.5984	1549.4117	4846.706	-584.7674	1109.0	356.00333	204.12344	517.9492	-514.5207	17340000	-3.4713747e-08	383.4102	-0.004904707	-355.21152	-2.0102336	0.0070142485	0.0996	3.0	46259.882462739944	16274
867	3133.1646	2058.7898	5408.537	-563.9586	971.25	357.10892	202.09518	507.8995	-576.4616	17360000	1.6784668e-08	4313.193	0.0034871902	-3220.0127	-2.0277832	0.046095625	0.4371	1.0	46314.43778324127	16295
868	2974.4312	2161.142	5056.8047	-604.0472	947.7	353.2584	199.62967	512.2953	-518.25354	17380000	3.852844e-08	3375.1511	-0.010747176	-2502.3042	-2.0223966	0.018132962	0.1872	12.0	46371.02404785156	16316
869	3623.3357	1765.9535	4844.7183	-337.6282	1104.1666	361.18024	186.89096	515.05664	-306.9607	17400000	9.918213e-09	3549.3652	-0.00874775	-2904.9585	-2.0255814	0.012249614	0.13685	17.0	46429.03269934654	16335
870	3194.6543	1993.6525	5058.201	-521.2351	997.4211	361.2125	198.12505	513.32886	-552.6733	17420000	-2.746582e-08	4864.505	-0.010821237	-3893.1216	-2.0414326	0.017290423	0.17335	15.0	46486.419333696365	16355
871	3661.1667	1548.7318	4949.3135	-474.33923	1091.1111	359.7444	198.2984	527.1062	-562.9391	17440000	1.0681152e-08	2514.6997	-0.006116444	-2443.5452	-2.0536146	0.01630024	0.18115	9.0	46544.16111564636	16374
872	3106.8438	1940.6471	5282.5483	-488.89948	1008.8947	336.82013	214.6548	521.7816	-536.0796	17460000	0.0	2318.8445	-0.012187509	-2083.1165	-2.060899	0.0145003	0.1915	13.0	46601.05675506592	16394
873	3488.2534	1707.3644	5562.7036	-594.3588	1085.3334	354.92694	201.76678	511.88605	-602.5279	17480000	2.2888185e-09	576.6481	-0.001205803	-532.9723	-2.058739	0.01465311	0.16055	5.0	46656.886442899704	16413
874	3778.0537	1595.8638	5181.844	-601.5009	1081.1666	375.23596	187.81824	508.73373	-610.68634	17500000	3.051758e-08	791.6788	0.00023364258	-752.2509	-2.06235	0.021802584	0.2767	1.0	46711.585909605026	16432
875	2719.5193	2270.3237	5369.9404	-456.8652	913.619	350.41833	197.18863	505.25662	-513.4954	17520000	-4.8828124e-08	9285.409	0.0055244216	-8353.437	-2.064273	0.02693062	0.24045	1.0	46766.410912036896	16454
876	3210.6602	1997.38	5067.168	-572.27856	1022.2105	338.57663	222.71268	509.74442	-638.69666	17540000	7.6293943e-10	3078.7056	-0.013065071	-2394.053	-2.0757074	0.014673795	0.1637	17.0	46824.632593631744	16474
877	2600.6694	2312.4697	5090.2744	-603.47473	859.65216	342.99985	214.37549	508.19016	-739.52313	17560000	0.0	1232.8755	-0.008643591	-1066.4438	-2.0786765	0.017655304	0.182	10.0	46881.326920986176	16498
878	3279.7454	1955.1724	5333.736	-478.80084	994.8421	358.227	211.80092	517.11	-591.30804	17580000	-2.4414062e-08	1714.1827	-0.0038444672	-1663.999	-2.0967588	0.012688172	0.17065	1.0	46936.01375365257	16518
879	3486.293	1855.262	4947.7944	-508.28738	1068.3889	356.9952	211.651	506.86902	-704.782	17600000	3.6621095e-08	920.6081	-0.007128795	-866.4912	-2.1067238	0.018868567	0.23745	10.0	46992.96038579941	16537
880	3262.5828	1945.9689	4834.9795	-592.6174	998.7895	365.04428	188.28734	520.457	-601.35266	17620000	6.67572e-08	3099.5642	-0.0026888244	-2512.496	-2.099033	0.022191485	0.30625	2.0	47048.38312411308	16557
881	3580.9282	1672.358	5565.6313	-495.19293	1093.8889	344.90604	213.15329	512.951	-593.3591	17640000	-3.0517577e-09	3875.574	-0.006571417	-3828.1191	-2.0940313	0.015566187	0.1453	8.0	47104.55669784546	16576
882	3967.3787	1260.4277	5206.7173	-443.1581	1157.1177	376.60724	175.30444	517.1438	-46.38763	17660000	-4.577637e-09	1827.3536	-0.016753335	-1078.9878	-2.0973067	0.014930209	0.13075	67.0	47172.22167921066	16594
883	3543.215	1863.1055	5406.556	-536.61816	1045.3334	367.6554	199.69417	513.3956	-661.2568	17680000	-1.5258789e-09	1012.7012	-0.0143927075	-974.94977	-2.0772462	0.015387375	0.1548	12.0	47229.264025211334	16613
884	4356.6514	548.7073	5071.211	2600.5642	1200.0	392.34134	166.8449	517.27203	-63.37011	17700000	-1.1062622e-08	179.75806	-0.008668824	-156.84764	-2.0617466	0.014083527	0.14595	11.0	47286.73274040222	16630
885	3798.757	1401.3145	5477.152	-464.2064	1139.5294	364.29865	188.56479	521.56964	-534.078	17720000	-2.1362304e-08	528.87494	-0.009114656	-477.47986	-2.0718524	0.014310724	0.1611	8.0	47343.66292667389	16648
886	3485.851	1557.0198	4758.259	-430.4982	1096.1111	350.92145	199.4467	510.27957	-592.10504	17740000	1.2207031e-08	752.75006	-0.008474355	-712.55426	-2.0660772	0.014148583	0.1489	7.0	47400.173281908035	16667
887	3538.8145	1833.7603	5472.9106	-600.60016	1024.0	378.5703	176.54247	512.927	-311.63638	17760000	0.0	2336.1008	0.004582611	-2306.9695	-2.0888793	0.018793253	0.14695	1.0	47455.300671339035	16687
888	3365.7727	1497.7192	4812.317	-560.12726	1087.2778	341.7154	198.89691	519.17365	-636.9389	17780000	-1.8310548e-08	1564.3516	0.003820311	-1526.6923	-2.0661495	0.014142863	0.17375	1.0	47510.405452251434	16706
889	3280.3381	2033.6046	5550.091	-558.7702	1021.8421	357.99628	202.8241	509.8208	-569.04236	17800000	-2.746582e-08	975.5264	-0.0011543075	-934.4263	-2.0722609	0.012370114	0.1291	3.0	47565.8305618763	16726
890	3510.6165	1839.4451	5552.8774	-604.25726	1033.6842	371.41156	190.17755	520.7437	-611.0913	17820000	0.0	643.9628	-0.0015403779	-609.2459	-2.096419	0.014407359	0.1776	5.0	47621.88039302826	16746
891	3385.8145	1753.1133	5178.0996	-556.7259	1045.1578	357.87372	196.62973	525.9764	-567.93164	17840000	1.9836426e-08	677.27606	-0.0024022614	-637.68365	-2.0853617	0.012302618	0.14005	4.0	47677.64797067642	16766
892	3478.2373	1839.0972	5136.291	-562.1544	1042.6842	362.6816	201.17741	514.01447	-580.4958	17860000	-3.6621095e-08	1301.8687	-0.004035336	-1275.0851	-2.0612862	0.009442572	0.0857	2.0	47733.21391797066	16786
893	3710.5457	1618.7749	5353.67	-550.61334	1088.2222	371.2862	187.99196	509.82812	-609.7166	17880000	-4.2724608e-08	504.40735	-0.009525596	-477.83304	-2.064081	0.015354085	0.1709	9.0	47791.66846728325	16805
894	4045.2258	684.38104	5151.7036	2261.1616	1200.0	368.719	177.38585	511.4461	-37.504936	17900000	3.051758e-08	167.52444	-0.010266552	-146.86458	-2.0739985	0.012604369	0.1714	6.0	47848.21818614006	16822
895	3978.0098	564.27765	4552.2627	2499.5188	1200.0	366.99142	179.3525	511.9774	-75.603355	17920000	2.5939942e-08	362.89908	-0.0026093659	-324.1893	-2.0835617	0.013579725	0.15055	2.0	47903.689262866974	16839
896	4057.3423	1359.2623	5220.7134	-513.0102	1144.4117	387.58716	176.06548	521.7634	-600.48755	17940000	4.577637e-09	196.90297	-0.010773608	-178.21649	-2.0900862	0.015120559	0.1499	8.0	47960.28133201599	16857
897	3508.2	1907.5532	5303.6367	-576.38226	1050.0526	372.65503	192.1363	507.76703	-604.7674	17960000	1.8310548e-08	2633.0059	-0.015135715	-2599.9744	-2.052381	0.013890104	0.15685	79.0	48030.78326058388	16877
898	3175.9722	2009.649	5181.8037	-597.1276	1041.2106	334.6063	222.07849	517.37164	-604.2483	17980000	-9.155274e-09	707.00183	-0.012298758	-666.3104	-2.05711	0.016164536	0.19425	7.0	48087.516565322876	16897
899	4319.6543	1303.3877	5431.488	-604.82837	1134.7646	403.6579	176.89458	523.0575	-405.32037	18000000	2.1362304e-08	2394.5908	-0.012034851	-2345.9158	-2.0958474	0.014695853	0.1223	26.0	48147.600462675095	16915
900	4108.832	636.78845	4992.9155	2512.0352	1200.0	372.69534	175.47374	511.55545	-22.204622	18020000	-3.0517577e-09	217.86098	-0.004771375	-193.56367	-2.1144514	0.015229526	0.16135	6.0	48203.850333213806	16932
901	3288.8145	1818.7742	5255.408	-607.38617	1054.1111	351.42462	200.8772	510.1087	-532.5692	18040000	3.2043456e-08	759.4025	-0.00041614228	-732.8065	-2.1377525	0.011357736	0.14495	1.0	48258.760051727295	16951
902	3595.3933	1593.5099	5177.033	-581.7845	1078.9445	368.94806	184.41162	510.636	-434.58353	18060000	-3.0517577e-09	1400.8202	-0.0035108856	-1365.6794	-2.1362839	0.012324275	0.1785	3.0	48314.13675045967	16970
903	3132.8374	1952.8259	5141.996	-497.23187	1000.0	363.61295	180.68134	504.48474	-139.4346	18080000	5.340576e-09	5863.2954	0.0025541252	-5585.9824	-2.1552525	0.020096494	0.2541	1.0	48369.18297767639	16990
904	3626.6782	1592.4138	5363.861	-569.4391	1084.6666	368.48285	190.38669	505.53253	-469.44534	18100000	2.1362304e-08	2938.3716	-0.002962587	-2880.248	-2.1204796	0.017513797	0.21695	2.0	48424.90419435501	17009
905	3133.4595	1724.5693	4988.886	-524.671	1051.1578	333.41965	212.16847	518.76526	-649.4083	18120000	2.9754638e-08	388.0176	-0.013364721	-364.03577	-2.1321971	0.015144455	0.19255	13.0	48482.4025220871	17029
906	4222.58	570.36487	5198.4263	3154.0708	1200.0	385.57846	169.0767	506.55228	-23.32654	18140000	3.5858154e-08	222.06427	-0.0109912	-198.61043	-2.1263678	0.013277806	0.1455	9.0	48539.82498598099	17046
907	3537.8137	1860.1947	5431.378	-564.02515	1044.3684	370.08328	198.47531	511.50092	-673.17413	18160000	0.0	322.08786	-0.010961807	-303.25604	-2.112931	0.016111426	0.1981	11.0	48596.51567482948	17066
908	3897.013	1303.146	5047.6333	-599.5803	1132.4706	376.3306	185.92067	518.4775	-597.231	18180000	2.746582e-08	1252.1514	-0.00014204711	-1227.201	-2.1152453	0.015954217	0.18535	5.0	48652.314650058746	17084
909	3457.3066	1880.8156	5336.736	-567.94934	1046.421	362.19006	202.50447	506.6671	-557.5657	18200000	9.155274e-09	1166.1947	-0.0029856383	-1142.9464	-2.1218612	0.015457062	0.1685	6.0	48708.613431215286	17104
910	3707.75	1183.1752	4620.3755	-611.5688	1130.0	369.6694	178.10051	511.1032	-77.567825	18220000	-2.6702882e-08	386.6955	-0.0034511313	-239.67307	-2.1235332	0.021258343	0.32895	2.0	48765.10410666466	17122
911	4056.965	684.62805	4971.992	2391.548	1200.0	367.97137	180.57242	509.23056	-82.24621	18240000	-1.2207031e-08	299.97324	-0.011768948	-275.5728	-2.1245782	0.014079584	0.15675	11.0	48823.09954237938	17139
